Incident ID,Incident Number,Incident Category
1,180972474,Traffic Violation Arrest
1,180948942,Larceny Theft
1,186293880,Lost Property
2,180968144,Missing Person
1,180963912,Non-Criminal
1,180905221,Recovered Vehicle
1,186292860,Larceny Theft
1,180957078,Traffic Violation Arrest
2,186295240,Larceny Theft
1,180973212,Recovered Vehicle
1,180943914,Burglary
1,180922372,Malicious Mischief
1,180944586,Recovered Vehicle
1,180947392,Motor Vehicle Theft
1,180949984,Prostitution
1,180917721,Stolen Property
1,180921067,Larceny Theft
2,180940374,Motor Vehicle Theft
1,180906213,Offences Against The Family And Children
1,180916284,Robbery
1,180945885,Larceny Theft
2,186279329,Larceny Theft
2,180926487,Embezzlement
1,180903855,Warrant
1,180961499,Assault
1,180966552,Non-Criminal
1,186292672,Larceny Theft
1,180968978,Burglary
1,180959773,Burglary
1,186293551,Lost Property
1,180943287,Prostitution
1,180924964,Burglary
2,180929027,Miscellaneous Investigation
1,196000164,Larceny Theft
1,180960300,Offences Against The Family And Children
1,180916983,Other Miscellaneous
1,180945211,Weapons Carrying Etc
2,180970616,Burglary
1,180977026,Other
1,180953690,Non-Criminal
1,186294048,Larceny Theft
1,186290911,Larceny Theft
1,180916143,Traffic Violation Arrest
1,186298090,Larceny Theft
1,180910850,Malicious Mischief
1,180975729,Robbery
1,186296919,Larceny Theft
1,186295585,Larceny Theft
1,180985499,Larceny Theft
1,180925122,Larceny Theft
1,180910800,Other Miscellaneous
1,180913553,Lost Property
1,186300689,Malicious Mischief
1,180973660,Larceny Theft
1,180906520,Traffic Violation Arrest
1,180983681,Non-Criminal
1,190085100,Larceny Theft
1,180938448,Assault
1,180922162,Recovered Vehicle
1,180948754,Fraud
1,180982003,Malicious Mischief
2,180931389,Assault
1,180938197,Non-Criminal
1,180947273,Offences Against The Family And Children
1,186291527,Larceny Theft
1,180851345,Burglary
1,186290842,Lost Property
2,186287491,Larceny Theft
1,190065304,Fraud
1,190027229,Fraud
2,180958480,Other Miscellaneous
1,180978303,Motor Vehicle Theft
1,180954632,Other Miscellaneous
1,186292951,Larceny Theft
1,180972719,Traffic Violation Arrest
1,180976391,Larceny Theft
1,180922805,Offences Against The Family And Children
1,180941441,Larceny Theft
1,180983001,Other Miscellaneous
1,180920398,Non-Criminal
1,186281772,Larceny Theft
1,186285940,Larceny Theft
1,180907716,Recovered Vehicle
1,180917555,Missing Person
1,180933404,Recovered Vehicle
1,180911795,Malicious Mischief
1,180977032,Larceny Theft
1,180928499,Larceny Theft
1,180951036,Recovered Vehicle
1,190011614,Disorderly Conduct
1,186284801,Larceny Theft
1,180980405,Robbery
1,180958543,Larceny Theft
1,180924419,Stolen Property
1,186282093,Larceny Theft
1,180930212,Larceny Theft
1,186300457,Larceny Theft
1,180967419,Drug Offense
1,180953587,Traffic Violation Arrest
1,180938222,Lost Property
1,180957545,Larceny Theft
1,180952454,Weapons Carrying Etc
1,186300877,Larceny Theft
1,180930278,Assault
1,196001930,Larceny Theft
2,180909875,Weapons Offense
1,186293670,Larceny Theft
2,180927526,Malicious Mischief
1,180944815,Motor Vehicle Theft
1,180953048,Burglary
1,186281841,Larceny Theft
1,196006582,Larceny Theft
1,180940073,Burglary
1,180931470,Larceny Theft
1,186301483,Larceny Theft
1,196013167,Lost Property
1,180920241,Traffic Violation Arrest
1,180953913,Larceny Theft
1,186290604,Larceny Theft
1,180954416,Offences Against The Family And Children
1,186282667,Larceny Theft
1,186289522,Larceny Theft
1,180908388,Larceny Theft
1,186292650,Larceny Theft
1,180926255,Fraud
1,180944138,Burglary
1,196000669,Larceny Theft
1,180935187,Missing Person
1,180952517,Larceny Theft
1,180960156,Larceny Theft
1,180966007,Non-Criminal
1,186301251,Larceny Theft
1,190003207,Burglary
1,180974834,Fraud
2,180930052,Fraud
1,186290610,Larceny Theft
1,180927253,Offences Against The Family And Children
1,180960770,Other Miscellaneous
1,180947502,Burglary
1,180920520,Malicious Mischief
1,180937503,Recovered Vehicle
1,186281960,Larceny Theft
1,180984247,Missing Person
1,186302544,Lost Property
1,190004512,Motor Vehicle Theft
1,186290632,Lost Property
1,180957222,Warrant
1,180934747,Lost Property
1,180934894,Larceny Theft
1,180908532,Assault
1,180943403,Malicious Mischief
1,186292600,Larceny Theft
2,180801384,Sex Offense
1,180941811,Larceny Theft
1,180941689,Malicious Mischief
1,180979464,Other Miscellaneous
1,180947790,Non-Criminal
3,180968069,Larceny Theft
1,180947405,Other Miscellaneous
1,180980251,Offences Against The Family And Children
1,180687106,Warrant
1,186301665,Larceny Theft
1,180920962,Non-Criminal
1,180909734,Burglary
1,186288875,Larceny Theft
1,180955947,Malicious Mischief
1,180927388,Assault
1,170688590,Sex Offense
1,180914313,Recovered Vehicle
2,180960435,Missing Person
1,180943453,Larceny Theft
1,180929964,Malicious Mischief
1,186282849,Lost Property
1,190035959,Larceny Theft
1,180970058,Other
1,180975456,Missing Person
1,186277765,Larceny Theft
1,180912389,Larceny Theft
1,180960930,Warrant
2,180916353,Missing Person
1,180983681,Other Miscellaneous
1,190044289,Fraud
2,180916541,Robbery
1,180936254,Other Miscellaneous
1,180916080,Malicious Mischief
1,180977640,Larceny Theft
2,180947803,Motor Vehicle Theft
1,180936997,Larceny Theft
1,180909944,Suspicious Occ
1,170667334,Warrant
1,180957460,Other Miscellaneous
1,180937456,Non-Criminal
1,186277602,Larceny Theft
1,180954949,Disorderly Conduct
1,186293498,Larceny Theft
1,180942217,Other Miscellaneous
1,180806992,Non-Criminal
1,180965714,Larceny Theft
1,196005186,Malicious Mischief
1,180945443,Robbery
1,186282554,Larceny Theft
1,180960322,Warrant
1,180907738,Traffic Violation Arrest
1,180971711,Larceny Theft
1,180864047,Recovered Vehicle
1,186289174,Larceny Theft
1,180961580,Disorderly Conduct
1,180912486,Robbery
1,180928790,Larceny Theft
1,180919868,Motor Vehicle Theft
1,186288659,Larceny Theft
1,180938802,Other Miscellaneous
1,186290949,Lost Property
1,180914664,Burglary
1,186282134,Larceny Theft
1,180933830,Offences Against The Family And Children
1,180921324,Assault
1,186302538,Lost Property
1,180931931,Larceny Theft
1,196000249,Lost Property
1,186297462,Larceny Theft
1,180908582,Non-Criminal
1,180910101,Robbery
1,180925592,Fraud
1,180934684,Motor Vehicle Theft
1,196001849,Larceny Theft
1,180970575,Recovered Vehicle
1,180917812,Larceny Theft
1,180978648,Larceny Theft
1,180944774,Larceny Theft
1,190078147,Fraud
1,180908554,Other Miscellaneous
1,180975309,Disorderly Conduct
3,186296505,Larceny Theft
1,186282708,Larceny Theft
1,186282140,Larceny Theft
1,180904869,Recovered Vehicle
1,180960548,Suspicious Occ
1,180910963,Fraud
1,180949774,Miscellaneous Investigation
1,186281261,Larceny Theft
1,186293761,Larceny Theft
1,180983164,Larceny Theft
1,180921788,Suspicious Occ
1,180969794,Warrant
1,180917834,Larceny Theft
1,180947386,Assault
1,180921813,Weapons Offense
1,180983089,Larceny Theft
2,180954983,Larceny Theft
1,180983904,Motor Vehicle Theft
1,180950088,Other Miscellaneous
2,196000396,Lost Property
1,180934333,Assault
1,180969114,Assault
1,180925382,Larceny Theft
1,180981572,Burglary
1,180976915,Robbery
1,180930121,Recovered Vehicle
1,180899000,Recovered Vehicle
1,180967726,Lost Property
1,180917527,Burglary
1,186287463,Larceny Theft
1,180939286,Larceny Theft
1,180939935,Larceny Theft
2,186295074,Larceny Theft
1,186283308,Larceny Theft
2,180928966,Missing Person
1,180970434,Other Miscellaneous
1,180930228,Assault
1,180956644,Non-Criminal
1,180922184,Weapons Offense
1,180972775,Larceny Theft
1,180927463,Forgery And Counterfeiting
1,180967152,Assault
1,186281631,Larceny Theft
1,180950179,Other Miscellaneous
1,180950668,Larceny Theft
1,180954977,Motor Vehicle Theft
1,186280417,Lost Property
1,180958333,Recovered Vehicle
1,180965429,Stolen Property
1,180930983,Suspicious Occ
1,180945631,Non-Criminal
1,180963633,Burglary
1,180975321,Robbery
1,180921465,Offences Against The Family And Children
3,180926948,Other Miscellaneous
1,186282548,Larceny Theft
1,190046843,Larceny Theft
1,180908504,Warrant
1,180982229,Warrant
1,180963514,Other Miscellaneous
1,180914410,Non-Criminal
1,180957965,Other Miscellaneous
1,180980483,Non-Criminal
1,180633961,Case Closure
1,180951945,Case Closure
1,180939430,Disorderly Conduct
1,180981964,Larceny Theft
1,186293131,Larceny Theft
2,180967287,Drug Offense
1,180915822,Other Miscellaneous
2,180921910,Other Miscellaneous
1,186288295,Larceny Theft
1,180967851,Warrant
1,180964073,Other
1,180921396,Larceny Theft
1,190029714,Suspicious Occ
1,180914062,Larceny Theft
1,180932939,Forgery And Counterfeiting
1,180865857,Larceny Theft
1,180942875,Suspicious Occ
1,180965877,Weapons Offense
1,180948544,Sex Offense
1,180925207,Larceny Theft
1,180931339,Assault
1,180924572,Assault
1,186295018,Larceny Theft
2,180954353,Drug Offense
1,186281954,Larceny Theft
2,180883025,Weapons Offense
1,190001552,Lost Property
1,186290870,Malicious Mischief
1,180927009,Assault
1,186297600,Malicious Mischief
1,190035103,Fraud
1,180966063,Offences Against The Family And Children
1,180928568,Fraud
1,180954654,Larceny Theft
1,180939565,Larceny Theft
1,180953151,Burglary
2,180915424,Malicious Mischief
1,180961790,Suspicious Occ
1,180913127,Suspicious Occ
1,180913729,Other Miscellaneous
1,180916331,Warrant
1,186286788,Larceny Theft
1,180971727,Traffic Violation Arrest
1,186299010,Larceny Theft
1,180909831,Non-Criminal
1,186302077,Lost Property
2,186299593,Larceny Theft
2,180934468,Malicious Mischief
1,186290585,Larceny Theft
1,180633961,Warrant
1,186285984,Larceny Theft
2,186287918,Larceny Theft
1,180965708,Larceny Theft
1,180983512,Weapons Offense
1,180977327,Other
1,186284544,Larceny Theft
1,180973723,Suspicious Occ
1,180971131,Other
1,180917555,Non-Criminal
2,189005761,Non-Criminal
2,180915264,Larceny Theft
1,180953565,Malicious Mischief
1,180941736,Larceny Theft
1,180954808,Other
1,180982138,Larceny Theft
1,186291840,Lost Property
1,186297826,Lost Property
1,180928671,Warrant
1,180470042,Disorderly Conduct
1,186300134,Malicious Mischief
1,186293034,Larceny Theft
1,186281352,Larceny Theft
1,180962873,Larceny Theft
1,180974345,Non-Criminal
1,180946043,Larceny Theft
1,190000833,Larceny Theft
1,180949940,Courtesy Report
1,180949053,Recovered Vehicle
1,190041075,Forgery And Counterfeiting
1,180966778,Other Miscellaneous
1,180921807,Warrant
1,189005852,Stolen Property
1,180916109,Miscellaneous Investigation
1,180975939,Larceny Theft
1,180940681,Assault
1,196014234,Larceny Theft
1,186301762,Lost Property
1,180946736,Other Miscellaneous
1,180934781,Drug Offense
1,186282037,Larceny Theft
1,180953399,Other Miscellaneous
1,186297729,Larceny Theft
1,180943390,Larceny Theft
1,180908560,Drug Offense
1,180945437,Warrant
1,180960112,Assault
2,186293539,Larceny Theft
2,180965560,Missing Person
1,186297428,Larceny Theft
1,186284130,Larceny Theft
1,180933131,Other Miscellaneous
1,180937105,Larceny Theft
1,186294747,Larceny Theft
1,180957705,Larceny Theft
1,180966706,Larceny Theft
3,180984924,Larceny Theft
1,186289754,Larceny Theft
1,186291113,Larceny Theft
1,186279802,Larceny Theft
1,180960601,Fraud
1,180966392,Burglary
1,180952238,Larceny Theft
1,180907023,Disorderly Conduct
1,180962259,Motor Vehicle Theft
1,180913707,Other Miscellaneous
1,180969136,Assault
1,186300281,Larceny Theft
1,180983095,Recovered Vehicle
1,180953264,Lost Property
1,186284425,Larceny Theft
1,180966477,Malicious Mischief
1,186282491,Lost Property
1,180950072,Larceny Theft
1,180913779,Other Miscellaneous
1,180930115,Assault
1,180968702,Robbery
1,180921528,Motor Vehicle Theft
1,180926722,Suspicious Occ
2,180979969,Warrant
1,180909994,Other Miscellaneous
1,180938987,Recovered Vehicle
1,180915822,Non-Criminal
1,180979668,Warrant
1,180907067,Recovered Vehicle
1,180942182,Larceny Theft
1,180970337,Non-Criminal
1,180909455,Other Miscellaneous
1,186295933,Larceny Theft
1,186300344,Larceny Theft
1,180969534,Assault
1,180923762,Other Miscellaneous
1,180970763,Offences Against The Family And Children
3,186285699,Larceny Theft
2,180941764,Larceny Theft
1,180955066,Other Miscellaneous
1,180917492,Other Miscellaneous
1,180940437,Assault
1,180926794,Malicious Mischief
1,186281095,Larceny Theft
1,180936204,Assault
1,180937519,Larceny Theft
1,180907158,Larceny Theft
1,180956694,Traffic Violation Arrest
1,180949683,Fraud
1,180960134,Larceny Theft
1,180963348,Drug Offense
1,180974185,Robbery
1,180975224,Larceny Theft
1,180917840,Other Miscellaneous
1,186299866,Larceny Theft
1,186287764,Lost Property
1,190000952,Missing Person
1,180958305,Assault
1,180969716,Larceny Theft
1,180981293,Prostitution
1,180981124,Larceny Theft
1,180972468,Traffic Violation Arrest
1,180939098,Drug Offense
1,180927435,Burglary
1,180984344,Recovered Vehicle
1,180938783,Other Miscellaneous
1,186285263,Malicious Mischief
1,180968821,Non-Criminal
1,180929221,Malicious Mischief
2,180923643,Stolen Property
1,180959795,Other Miscellaneous
1,186286302,Larceny Theft
1,180919197,Other Miscellaneous
1,180963439,Larceny Theft
1,180951105,Case Closure
1,180942574,Motor Vehicle Theft
2,180921437,Robbery
1,180947687,Burglary
1,180949417,Other Miscellaneous
1,180953098,Disorderly Conduct
1,180956741,Motor Vehicle Theft
1,186278757,Larceny Theft
1,186280229,Larceny Theft
2,180957987,Drug Offense
1,186294509,Larceny Theft
1,180947552,Arson
1,180914482,Motor Vehicle Theft
2,180943889,Offences Against The Family And Children
1,186289685,Larceny Theft
1,186287645,Larceny Theft
1,180970503,Larceny Theft
1,180983976,Suspicious Occ
1,190004299,Larceny Theft
1,180934703,Malicious Mischief
1,180948497,Non-Criminal
1,180943607,Non-Criminal
1,186287184,Larceny Theft
1,186285962,Larceny Theft
1,186293824,Larceny Theft
1,180961712,Non-Criminal
1,180981958,Traffic Violation Arrest
1,180926437,Assault
1,180931975,Malicious Mischief
1,180913161,Larceny Theft
1,180966853,Larceny Theft
1,180961853,Warrant
1,180941059,Malicious Mischief
1,186296630,Larceny Theft
1,186280912,Larceny Theft
1,180925940,Lost Property
1,180980499,Motor Vehicle Theft
1,180977151,Non-Criminal
1,180978121,Larceny Theft
1,190009318,Burglary
1,180915515,Suspicious Occ
1,180919006,Other Miscellaneous
1,186279385,Larceny Theft
1,180985552,Weapons Offense
2,180976818,Weapons Carrying Etc
1,180977292,Larceny Theft
1,180934377,Larceny Theft
2,180978911,Warrant
1,180979878,Disorderly Conduct
1,180827073,Recovered Vehicle
1,180961637,Assault
1,180960269,Motor Vehicle Theft
1,196000487,Larceny Theft
1,180920122,Burglary
1,180971818,Larceny Theft
1,186298545,Larceny Theft
1,186277969,Larceny Theft
1,190004233,Malicious Mischief
1,180935284,Other
1,186286170,Non-Criminal
1,186300065,Lost Property
1,180923201,Larceny Theft
2,180916400,Missing Person
1,180930949,Motor Vehicle Theft
1,180940108,Recovered Vehicle
1,180918393,Larceny Theft
1,180967265,Assault
1,186285774,Lost Property
1,180885968,Recovered Vehicle
1,180981152,Warrant
1,180918901,Larceny Theft
1,180950652,Other
1,160950898,Warrant
1,180946617,Larceny Theft
1,186302243,Larceny Theft
1,180921409,Motor Vehicle Theft
1,180974555,Burglary
1,180963047,Assault
1,180909790,Traffic Collision
3,180912072,Robbery
1,180971410,Motor Vehicle Theft
1,180952921,Other Miscellaneous
1,186301289,Malicious Mischief
1,196007057,Malicious Mischief
1,180967180,Larceny Theft
1,180962895,Non-Criminal
1,180921108,Offences Against The Family And Children
1,180929215,Malicious Mischief
1,196014278,Larceny Theft
2,180801390,Non-Criminal
1,190005485,Fraud
1,180954751,Offences Against The Family And Children
1,180919620,Non-Criminal
1,186283392,Larceny Theft
1,180945794,Burglary
1,180925990,Civil Sidewalks
1,180919090,Recovered Vehicle
1,180929049,Burglary
1,180942483,Larceny Theft
1,196022453,Larceny Theft
1,180914501,Other Miscellaneous
1,186286001,Larceny Theft
1,186284641,Larceny Theft
1,190000758,Non-Criminal
2,180917931,Robbery
1,180981629,Other Offenses
1,180943538,Non-Criminal
1,186293313,Larceny Theft
1,180967760,Warrant
1,186283289,Larceny Theft
1,180944401,Other Miscellaneous
1,186295331,Malicious Mischief
1,180979771,Assault
1,180965344,Larceny Theft
1,180915872,Larceny Theft
1,186282855,Lost Property
1,186291050,Larceny Theft
1,186292804,Larceny Theft
1,180939446,Assault
1,180967964,Non-Criminal
1,180968326,Motor Vehicle Theft
1,180973262,Robbery
1,189005824,Non-Criminal
1,180909386,Larceny Theft
1,180926653,Assault
1,180947386,Other Miscellaneous
1,190074747,Embezzlement
1,180898115,Recovered Vehicle
1,180939361,Larceny Theft
1,180876371,Warrant
1,180961358,Burglary
1,186278854,Malicious Mischief
1,180954886,Missing Person
1,180946708,Weapons Offense
1,180925257,Weapons Offense
3,180945164,Assault
1,180832260,Missing Person
1,180969114,Other Miscellaneous
1,186283762,Larceny Theft
1,170130212,Non-Criminal
1,180985110,Assault
1,180965899,Larceny Theft
1,180968291,Larceny Theft
1,186292901,Malicious Mischief
2,180948572,Disorderly Conduct
1,186289293,Malicious Mischief
3,180970923,Missing Person
1,180939286,Suspicious Occ
1,180906677,Non-Criminal
1,186288881,Lost Property
1,196005330,Larceny Theft
1,180889302,Missing Person
1,180943384,Warrant
1,180951600,Disorderly Conduct
1,186297973,Malicious Mischief
1,180923104,Assault
1,180951644,Fraud
1,180922708,Non-Criminal
1,180841631,Warrant
1,180923041,Larceny Theft
1,180931317,Larceny Theft
1,180907368,Assault
1,180953656,Warrant
1,180968990,Malicious Mischief
1,186286108,Larceny Theft
1,180910117,Other Offenses
1,180938589,Non-Criminal
1,180952498,Motor Vehicle Theft
6,180927673,Drug Offense
1,180955470,Other Miscellaneous
1,180930513,Motor Vehicle Theft
1,186289710,Larceny Theft
1,180982940,Larceny Theft
1,186296793,Larceny Theft
1,180935557,Suspicious Occ
1,190057000,Fraud
1,180948594,Motor Vehicle Theft
1,180938313,Recovered Vehicle
1,180961728,Larceny Theft
1,180959949,Larceny Theft
1,180969681,Larceny Theft
1,180930905,Drug Violation
1,180911171,Motor Vehicle Theft
1,180952222,Robbery
2,180970321,Robbery
1,180946281,Larceny Theft
1,180968558,Malicious Mischief
1,180921465,Burglary
1,180907998,Other Miscellaneous
1,180953888,Larceny Theft
1,180937729,Traffic Violation Arrest
1,180947091,Warrant
1,180915076,Weapons Carrying Etc
1,180917787,Recovered Vehicle
